meter_id,time,kWh
MAC000010,2014-02-16T11:00:00Z,0.956
MAC000010,2014-02-16T11:30:00Z,1.1390001
MAC000010,2014-02-16T12:00:00Z,0.907
MAC000010,2014-02-16T12:30:00Z,1.332
MAC000010,2014-02-16T13:00:00Z,1.018
MAC000010,2014-02-16T13:30:00Z,0.446
MAC000010,2014-02-16T14:00:00Z,0.993
MAC000010,2014-02-16T14:30:00Z,0.445
MAC000010,2014-02-16T15:00:00Z,0.898
MAC000010,2014-02-16T15:30:00Z,0.347
MAC000010,2014-02-16T16:00:00Z,0.291
MAC000010,2014-02-16T16:30:00Z,0.287
MAC000010,2014-02-16T17:00:00Z,0.331
MAC000010,2014-02-16T17:30:00Z,0.323
MAC000010,2014-02-16T18:00:00Z,0.278
MAC000010,2014-02-16T18:30:00Z,0.283
MAC000010,2014-02-16T19:00:00Z,0.336
MAC000010,2014-02-16T19:30:00Z,0.298
MAC000010,2014-02-16T20:00:00Z,1.244
MAC000010,2014-02-16T20:30:00Z,1.174
MAC000010,2014-02-16T21:00:00Z,0.639
MAC000010,2014-02-16T21:30:00Z,0.607
MAC000010,2014-02-16T22:00:00Z,0.607
MAC000010,2014-02-16T22:30:00Z,0.675
MAC000010,2014-02-16T23:00:00Z,0.802
MAC000010,2014-02-16T23:30:00Z,0.52
MAC000010,2014-02-17T00:00:00Z,0.467
MAC000010,2014-02-17T00:30:00Z,0.518
MAC000010,2014-02-17T01:00:00Z,0.256
MAC000010,2014-02-17T01:30:00Z,0.199
MAC000010,2014-02-17T02:00:00Z,0.21
MAC000010,2014-02-17T02:30:00Z,0.258
MAC000010,2014-02-17T03:00:00Z,0.192
MAC000010,2014-02-17T03:30:00Z,0.161
MAC000010,2014-02-17T04:00:00Z,0.189
MAC000010,2014-02-17T04:30:00Z,0.215
MAC000010,2014-02-17T05:00:00Z,0.186
MAC000010,2014-02-17T05:30:00Z,0.191
MAC000010,2014-02-17T06:00:00Z,0.236
MAC000010,2014-02-17T06:30:00Z,0.228
MAC000010,2014-02-17T07:00:00Z,0.335
MAC000010,2014-02-17T07:30:00Z,0.471
MAC000010,2014-02-17T08:00:00Z,0.485
MAC000010,2014-02-17T08:30:00Z,0.711
MAC000010,2014-02-17T09:00:00Z,1.36
MAC000010,2014-02-17T09:30:00Z,0.698
MAC000010,2014-02-17T10:00:00Z,0.674
MAC000010,2014-02-17T10:30:00Z,0.668
MAC000010,2014-02-17T11:00:00Z,0.495
MAC000010,2014-02-17T11:30:00Z,0.542
MAC000010,2014-02-17T12:00:00Z,0.526
MAC000010,2014-02-17T12:30:00Z,0.436
MAC000010,2014-02-17T13:00:00Z,0.454
MAC000010,2014-02-17T13:30:00Z,1.4809999
MAC000010,2014-02-17T14:00:00Z,0.98
MAC000010,2014-02-17T14:30:00Z,0.524
MAC000010,2014-02-17T15:00:00Z,0.572
MAC000010,2014-02-17T15:30:00Z,0.618
MAC000010,2014-02-17T16:00:00Z,0.746
MAC000010,2014-02-17T16:30:00Z,1.253
MAC000010,2014-02-17T17:00:00Z,1.0039999
MAC000010,2014-02-17T17:30:00Z,1.206
MAC000010,2014-02-17T18:00:00Z,0.967
MAC000010,2014-02-17T18:30:00Z,0.902
MAC000010,2014-02-17T19:00:00Z,2.102
MAC000010,2014-02-17T19:30:00Z,1.8
MAC000010,2014-02-17T20:00:00Z,0.892
MAC000010,2014-02-17T20:30:00Z,1.073
MAC000010,2014-02-17T21:00:00Z,1.38
MAC000010,2014-02-17T21:30:00Z,0.563
MAC000010,2014-02-17T22:00:00Z,1.067
MAC000010,2014-02-17T22:30:00Z,0.569
MAC000010,2014-02-17T23:00:00Z,0.486
MAC000010,2014-02-17T23:30:00Z,0.593
MAC000010,2014-02-18T00:00:00Z,0.309
MAC000010,2014-02-18T00:30:00Z,0.303
MAC000010,2014-02-18T01:00:00Z,0.212
MAC000010,2014-02-18T01:30:00Z,0.2
MAC000010,2014-02-18T02:00:00Z,0.24
MAC000010,2014-02-18T02:30:00Z,0.249
MAC000010,2014-02-18T03:00:00Z,0.178
MAC000010,2014-02-18T03:30:00Z,0.16
MAC000010,2014-02-18T04:00:00Z,0.206
MAC000010,2014-02-18T04:30:00Z,0.214
MAC000010,2014-02-18T05:00:00Z,0.185
MAC000010,2014-02-18T05:30:00Z,0.19
MAC000010,2014-02-18T06:00:00Z,0.246
MAC000010,2014-02-18T06:30:00Z,0.239
MAC000010,2014-02-18T07:00:00Z,0.199
MAC000010,2014-02-18T07:30:00Z,0.592
MAC000010,2014-02-18T08:00:00Z,0.336
MAC000010,2014-02-18T08:30:00Z,0.306
MAC000010,2014-02-18T09:00:00Z,0.36
MAC000010,2014-02-18T09:30:00Z,0.513
MAC000010,2014-02-18T10:00:00Z,1.591
MAC000010,2014-02-18T10:30:00Z,0.679
MAC000010,2014-02-18T11:00:00Z,0.484
MAC000010,2014-02-18T11:30:00Z,0.413
MAC000010,2014-02-18T12:00:00Z,0.427
MAC000010,2014-02-18T12:30:00Z,0.853
MAC000010,2014-02-18T13:00:00Z,1.166
MAC000010,2014-02-18T13:30:00Z,1.132
MAC000010,2014-02-18T14:00:00Z,1.036
MAC000010,2014-02-18T14:30:00Z,0.928
MAC000010,2014-02-18T15:00:00Z,0.778
MAC000010,2014-02-18T15:30:00Z,0.452
MAC000010,2014-02-18T16:00:00Z,0.447
MAC000010,2014-02-18T16:30:00Z,0.724
MAC000010,2014-02-18T17:00:00Z,1.697
MAC000010,2014-02-18T17:30:00Z,0.8
MAC000010,2014-02-18T18:00:00Z,0.888
MAC000010,2014-02-18T18:30:00Z,0.866
MAC000010,2014-02-18T19:00:00Z,1.503
MAC000010,2014-02-18T19:30:00Z,2.5220001
MAC000010,2014-02-18T20:00:00Z,2.411
MAC000010,2014-02-18T20:30:00Z,1.091
MAC000010,2014-02-18T21:00:00Z,0.812
MAC000010,2014-02-18T21:30:00Z,0.845
MAC000010,2014-02-18T22:00:00Z,0.693
MAC000010,2014-02-18T22:30:00Z,0.759
MAC000010,2014-02-18T23:00:00Z,1.1
MAC000010,2014-02-18T23:30:00Z,1.149
MAC000010,2014-02-19T00:00:00Z,0.511
MAC000010,2014-02-19T00:30:00Z,0.72
MAC000010,2014-02-19T01:00:00Z,0.202
MAC000010,2014-02-19T01:30:00Z,0.214
MAC000010,2014-02-19T02:00:00Z,0.259
MAC000010,2014-02-19T02:30:00Z,0.224
MAC000010,2014-02-19T03:00:00Z,0.173
MAC000010,2014-02-19T03:30:00Z,0.199
MAC000010,2014-02-19T04:00:00Z,0.219
MAC000010,2014-02-19T04:30:00Z,0.165
MAC000010,2014-02-19T05:00:00Z,0.188
MAC000010,2014-02-19T05:30:00Z,0.24
MAC000010,2014-02-19T06:00:00Z,0.244
MAC000010,2014-02-19T06:30:00Z,0.203
MAC000010,2014-02-19T07:00:00Z,0.202
MAC000010,2014-02-19T07:30:00Z,0.509
MAC000010,2014-02-19T08:00:00Z,0.327
MAC000010,2014-02-19T08:30:00Z,0.327
MAC000010,2014-02-19T09:00:00Z,0.384
MAC000010,2014-02-19T09:30:00Z,0.477
MAC000010,2014-02-19T10:00:00Z,0.562
MAC000010,2014-02-19T10:30:00Z,0.397
MAC000010,2014-02-19T11:00:00Z,0.555
MAC000010,2014-02-19T11:30:00Z,2.4649999
MAC000010,2014-02-19T12:00:00Z,0.625
MAC000010,2014-02-19T12:30:00Z,0.435
MAC000010,2014-02-19T13:00:00Z,0.542
MAC000010,2014-02-19T13:30:00Z,0.831
MAC000010,2014-02-19T14:00:00Z,0.378
MAC000010,2014-02-19T14:30:00Z,0.374
MAC000010,2014-02-19T15:00:00Z,0.389
MAC000010,2014-02-19T15:30:00Z,0.584
MAC000010,2014-02-19T16:00:00Z,0.531
MAC000010,2014-02-19T16:30:00Z,0.548
MAC000010,2014-02-19T17:00:00Z,0.866
MAC000010,2014-02-19T17:30:00Z,2.2260001
MAC000010,2014-02-19T18:00:00Z,2.572
MAC000010,2014-02-19T18:30:00Z,1.858
MAC000010,2014-02-19T19:00:00Z,0.965
MAC000010,2014-02-19T19:30:00Z,0.952
MAC000010,2014-02-19T20:00:00Z,0.871
MAC000010,2014-02-19T20:30:00Z,0.746
MAC000010,2014-02-19T21:00:00Z,0.791
MAC000010,2014-02-19T21:30:00Z,0.829
MAC000010,2014-02-19T22:00:00Z,0.799
MAC000010,2014-02-19T22:30:00Z,0.621
MAC000010,2014-02-19T23:00:00Z,0.639
MAC000010,2014-02-19T23:30:00Z,0.54
MAC000010,2014-02-20T00:00:00Z,0.57
MAC000010,2014-02-20T00:30:00Z,0.252
MAC000010,2014-02-20T01:00:00Z,0.26
MAC000010,2014-02-20T01:30:00Z,0.266
MAC000010,2014-02-20T02:00:00Z,0.208
MAC000010,2014-02-20T02:30:00Z,0.207
MAC000010,2014-02-20T03:00:00Z,0.236
MAC000010,2014-02-20T03:30:00Z,0.222
MAC000010,2014-02-20T04:00:00Z,0.161
MAC000010,2014-02-20T04:30:00Z,0.162
MAC000010,2014-02-20T05:00:00Z,0.241
MAC000010,2014-02-20T05:30:00Z,0.247
MAC000010,2014-02-20T06:00:00Z,0.196
MAC000010,2014-02-20T06:30:00Z,0.2
MAC000010,2014-02-20T07:00:00Z,0.568
MAC000010,2014-02-20T07:30:00Z,1.076
MAC000010,2014-02-20T08:00:00Z,0.296
MAC000010,2014-02-20T08:30:00Z,0.329
MAC000010,2014-02-20T09:00:00Z,0.546
MAC000010,2014-02-20T09:30:00Z,0.429
MAC000010,2014-02-20T10:00:00Z,0.303
MAC000010,2014-02-20T10:30:00Z,0.307
MAC000010,2014-02-20T11:00:00Z,0.392
MAC000010,2014-02-20T11:30:00Z,0.486
MAC000010,2014-02-20T12:00:00Z,0.628
MAC000010,2014-02-20T12:30:00Z,0.313
MAC000010,2014-02-20T13:00:00Z,0.474
MAC000010,2014-02-20T13:30:00Z,0.509
MAC000010,2014-02-20T14:00:00Z,0.613
MAC000010,2014-02-20T14:30:00Z,1.35
MAC000010,2014-02-20T15:00:00Z,0.489
MAC000010,2014-02-20T15:30:00Z,0.346
MAC000010,2014-02-20T16:00:00Z,0.211
MAC000010,2014-02-20T16:30:00Z,0.211
MAC000010,2014-02-20T17:00:00Z,0.249
MAC000010,2014-02-20T17:30:00Z,0.264
MAC000010,2014-02-20T18:00:00Z,0.5
MAC000010,2014-02-20T18:30:00Z,1.513
MAC000010,2014-02-20T19:00:00Z,0.939
MAC000010,2014-02-20T19:30:00Z,0.498
MAC000010,2014-02-20T20:00:00Z,0.672
MAC000010,2014-02-20T20:30:00Z,0.466
MAC000010,2014-02-20T21:00:00Z,0.698
MAC000010,2014-02-20T21:30:00Z,1.256
MAC000010,2014-02-20T22:00:00Z,0.58
MAC000010,2014-02-20T22:30:00Z,0.396
MAC000010,2014-02-20T23:00:00Z,0.446
MAC000010,2014-02-20T23:30:00Z,0.543
MAC000010,2014-02-21T00:00:00Z,1.035
MAC000010,2014-02-21T00:30:00Z,0.403
MAC000010,2014-02-21T01:00:00Z,0.805
MAC000010,2014-02-21T01:30:00Z,0.297
MAC000010,2014-02-21T02:00:00Z,0.238
MAC000010,2014-02-21T02:30:00Z,0.186
MAC000010,2014-02-21T03:00:00Z,0.178
MAC000010,2014-02-21T03:30:00Z,0.225
MAC000010,2014-02-21T04:00:00Z,0.189
MAC000010,2014-02-21T04:30:00Z,0.164
MAC000010,2014-02-21T05:00:00Z,0.199
MAC000010,2014-02-21T05:30:00Z,0.252
MAC000010,2014-02-21T06:00:00Z,0.212
MAC000010,2014-02-21T06:30:00Z,0.197
MAC000010,2014-02-21T07:00:00Z,0.235
MAC000010,2014-02-21T07:30:00Z,0.736
MAC000010,2014-02-21T08:00:00Z,0.347
MAC000010,2014-02-21T08:30:00Z,0.412
MAC000010,2014-02-21T09:00:00Z,0.389
MAC000010,2014-02-21T09:30:00Z,0.405
MAC000010,2014-02-21T10:00:00Z,0.386
MAC000010,2014-02-21T10:30:00Z,0.637
MAC000010,2014-02-21T11:00:00Z,0.552
MAC000010,2014-02-21T11:30:00Z,0.379
MAC000010,2014-02-21T12:00:00Z,0.353
MAC000010,2014-02-21T12:30:00Z,0.389
MAC000010,2014-02-21T13:00:00Z,0.379
MAC000010,2014-02-21T13:30:00Z,0.252
MAC000010,2014-02-21T14:00:00Z,0.266
MAC000010,2014-02-21T14:30:00Z,0.336
MAC000010,2014-02-21T15:00:00Z,0.351
MAC000010,2014-02-21T15:30:00Z,0.287
MAC000010,2014-02-21T16:00:00Z,0.3
MAC000010,2014-02-21T16:30:00Z,0.46
MAC000010,2014-02-21T17:00:00Z,0.463
MAC000010,2014-02-21T17:30:00Z,0.723
MAC000010,2014-02-21T18:00:00Z,1.915
MAC000010,2014-02-21T18:30:00Z,0.836
MAC000010,2014-02-21T19:00:00Z,2.0079999
MAC000010,2014-02-21T19:30:00Z,1.385
MAC000010,2014-02-21T20:00:00Z,0.795
MAC000010,2014-02-21T20:30:00Z,0.854
MAC000010,2014-02-21T21:00:00Z,1.383
MAC000010,2014-02-21T21:30:00Z,1.177
MAC000010,2014-02-21T22:00:00Z,1.066
MAC000010,2014-02-21T22:30:00Z,0.686
MAC000010,2014-02-21T23:00:00Z,0.548
MAC000010,2014-02-21T23:30:00Z,0.653
MAC000010,2014-02-22T00:00:00Z,0.324
MAC000010,2014-02-22T00:30:00Z,0.318
MAC000010,2014-02-22T01:00:00Z,0.295
MAC000010,2014-02-22T01:30:00Z,0.278
MAC000010,2014-02-22T02:00:00Z,0.195
MAC000010,2014-02-22T02:30:00Z,0.189
MAC000010,2014-02-22T03:00:00Z,0.213
MAC000010,2014-02-22T03:30:00Z,0.21
MAC000010,2014-02-22T04:00:00Z,0.155
MAC000010,2014-02-22T04:30:00Z,0.15
MAC000010,2014-02-22T05:00:00Z,0.231
MAC000010,2014-02-22T05:30:00Z,0.227
MAC000010,2014-02-22T06:00:00Z,0.195
MAC000010,2014-02-22T06:30:00Z,0.203
MAC000010,2014-02-22T07:00:00Z,0.25
MAC000010,2014-02-22T07:30:00Z,0.2
MAC000010,2014-02-22T08:00:00Z,0.33
MAC000010,2014-02-22T08:30:00Z,0.33
MAC000010,2014-02-22T09:00:00Z,0.296
MAC000010,2014-02-22T09:30:00Z,0.212
MAC000010,2014-02-22T10:00:00Z,0.268
MAC000010,2014-02-22T10:30:00Z,0.543
MAC000010,2014-02-22T11:00:00Z,0.349
MAC000010,2014-02-22T11:30:00Z,0.723
MAC000010,2014-02-22T12:00:00Z,0.675
MAC000010,2014-02-22T12:30:00Z,0.292
MAC000010,2014-02-22T13:00:00Z,0.345
MAC000010,2014-02-22T13:30:00Z,1.581
MAC000010,2014-02-22T14:00:00Z,1.566
MAC000010,2014-02-22T14:30:00Z,1.362
MAC000010,2014-02-22T15:00:00Z,1.146
MAC000010,2014-02-22T15:30:00Z,0.874
MAC000010,2014-02-22T16:00:00Z,0.848
MAC000010,2014-02-22T16:30:00Z,0.487
MAC000010,2014-02-22T17:00:00Z,0.426
MAC000010,2014-02-22T17:30:00Z,0.864
MAC000010,2014-02-22T18:00:00Z,1.444
MAC000010,2014-02-22T18:30:00Z,2.043
MAC000010,2014-02-22T19:00:00Z,0.991
MAC000010,2014-02-22T19:30:00Z,2.3199999
MAC000010,2014-02-22T20:00:00Z,1.3710001
MAC000010,2014-02-22T20:30:00Z,0.681
MAC000010,2014-02-22T21:00:00Z,0.679
MAC000010,2014-02-22T21:30:00Z,0.561
MAC000010,2014-02-22T22:00:00Z,0.629
MAC000010,2014-02-22T22:30:00Z,0.515
MAC000010,2014-02-22T23:00:00Z,0.498
MAC000010,2014-02-22T23:30:00Z,0.447
MAC000010,2014-02-23T00:00:00Z,0.437
MAC000010,2014-02-23T00:30:00Z,0.942
MAC000010,2014-02-23T01:00:00Z,0.616
MAC000010,2014-02-23T01:30:00Z,0.676
MAC000010,2014-02-23T02:00:00Z,0.246
MAC000010,2014-02-23T02:30:00Z,0.239
MAC000010,2014-02-23T03:00:00Z,0.209
MAC000010,2014-02-23T03:30:00Z,0.155
MAC000010,2014-02-23T04:00:00Z,0.172
MAC000010,2014-02-23T04:30:00Z,0.23
MAC000010,2014-02-23T05:00:00Z,0.211
MAC000010,2014-02-23T05:30:00Z,0.187
MAC000010,2014-02-23T06:00:00Z,0.205
MAC000010,2014-02-23T06:30:00Z,0.242
MAC000010,2014-02-23T07:00:00Z,0.204
MAC000010,2014-02-23T07:30:00Z,0.464
MAC000010,2014-02-23T08:00:00Z,0.358
MAC000010,2014-02-23T08:30:00Z,0.406
MAC000010,2014-02-23T09:00:00Z,0.472
MAC000010,2014-02-23T09:30:00Z,1.774
MAC000010,2014-02-23T10:00:00Z,1.646
MAC000010,2014-02-23T10:30:00Z,1.27
MAC000010,2014-02-23T11:00:00Z,1.365
MAC000010,2014-02-23T11:30:00Z,0.954
MAC000010,2014-02-23T12:00:00Z,1.013
MAC000010,2014-02-23T12:30:00Z,0.779
MAC000010,2014-02-23T13:00:00Z,0.953
MAC000010,2014-02-23T13:30:00Z,1.369
MAC000010,2014-02-23T14:00:00Z,0.943
MAC000010,2014-02-23T14:30:00Z,1.003
MAC000010,2014-02-23T15:00:00Z,1.096
MAC000010,2014-02-23T15:30:00Z,0.509
MAC000010,2014-02-23T16:00:00Z,0.475
MAC000010,2014-02-23T16:30:00Z,0.401
MAC000010,2014-02-23T17:00:00Z,0.518
MAC000010,2014-02-23T17:30:00Z,0.446
MAC000010,2014-02-23T18:00:00Z,1.534
MAC000010,2014-02-23T18:30:00Z,1.7539999
MAC000010,2014-02-23T19:00:00Z,2.122
MAC000010,2014-02-23T19:30:00Z,2.628
MAC000010,2014-02-23T20:00:00Z,0.982
MAC000010,2014-02-23T20:30:00Z,0.791
MAC000010,2014-02-23T21:00:00Z,0.885
MAC000010,2014-02-23T21:30:00Z,1.227
MAC000010,2014-02-23T22:00:00Z,0.636
MAC000010,2014-02-23T22:30:00Z,1.202
MAC000010,2014-02-23T23:00:00Z,0.667
MAC000010,2014-02-23T23:30:00Z,0.462
MAC000010,2014-02-24T00:00:00Z,0.252
MAC000010,2014-02-24T00:30:00Z,0.22
MAC000010,2014-02-24T01:00:00Z,0.242
MAC000010,2014-02-24T01:30:00Z,0.201
MAC000010,2014-02-24T02:00:00Z,0.176
MAC000010,2014-02-24T02:30:00Z,0.211
MAC000010,2014-02-24T03:00:00Z,0.218
MAC000010,2014-02-24T03:30:00Z,0.164
MAC000010,2014-02-24T04:00:00Z,0.152
MAC000010,2014-02-24T04:30:00Z,0.209
MAC000010,2014-02-24T05:00:00Z,0.236
MAC000010,2014-02-24T05:30:00Z,0.186
MAC000010,2014-02-24T06:00:00Z,0.187
MAC000010,2014-02-24T06:30:00Z,0.244
MAC000010,2014-02-24T07:00:00Z,0.224
MAC000010,2014-02-24T07:30:00Z,0.622
MAC000010,2014-02-24T08:00:00Z,0.283
MAC000010,2014-02-24T08:30:00Z,0.447
MAC000010,2014-02-24T09:00:00Z,0.802
MAC000010,2014-02-24T09:30:00Z,0.541
MAC000010,2014-02-24T10:00:00Z,0.477
MAC000010,2014-02-24T10:30:00Z,0.492
MAC000010,2014-02-24T11:00:00Z,1.645
MAC000010,2014-02-24T11:30:00Z,1.238
MAC000010,2014-02-24T12:00:00Z,0.412
MAC000010,2014-02-24T12:30:00Z,0.442
MAC000010,2014-02-24T13:00:00Z,0.997
MAC000010,2014-02-24T13:30:00Z,0.455
MAC000010,2014-02-24T14:00:00Z,0.251
MAC000010,2014-02-24T14:30:00Z,0.45
MAC000010,2014-02-24T15:00:00Z,0.327
MAC000010,2014-02-24T15:30:00Z,0.31
MAC000010,2014-02-24T16:00:00Z,0.546
MAC000010,2014-02-24T16:30:00Z,0.972
MAC000010,2014-02-24T17:00:00Z,0.48
MAC000010,2014-02-24T17:30:00Z,1.505
MAC000010,2014-02-24T18:00:00Z,1.17
MAC000010,2014-02-24T18:30:00Z,0.657
MAC000010,2014-02-24T19:00:00Z,1.459
MAC000010,2014-02-24T19:30:00Z,0.492
MAC000010,2014-02-24T20:00:00Z,0.932
MAC000010,2014-02-24T20:30:00Z,0.429
MAC000010,2014-02-24T21:00:00Z,0.442
MAC000010,2014-02-24T21:30:00Z,0.567
MAC000010,2014-02-24T22:00:00Z,0.435
MAC000010,2014-02-24T22:30:00Z,0.315
MAC000010,2014-02-24T23:00:00Z,0.463
MAC000010,2014-02-24T23:30:00Z,0.415
MAC000010,2014-02-25T00:00:00Z,0.244
MAC000010,2014-02-25T00:30:00Z,0.205
MAC000010,2014-02-25T01:00:00Z,0.262
MAC000010,2014-02-25T01:30:00Z,0.249
MAC000010,2014-02-25T02:00:00Z,0.183
MAC000010,2014-02-25T02:30:00Z,0.185
MAC000010,2014-02-25T03:00:00Z,0.219
MAC000010,2014-02-25T03:30:00Z,0.216
MAC000010,2014-02-25T04:00:00Z,0.152
MAC000010,2014-02-25T04:30:00Z,0.153
MAC000010,2014-02-25T05:00:00Z,0.234
MAC000010,2014-02-25T05:30:00Z,0.243
MAC000010,2014-02-25T06:00:00Z,0.189
MAC000010,2014-02-25T06:30:00Z,0.193
MAC000010,2014-02-25T07:00:00Z,0.24
MAC000010,2014-02-25T07:30:00Z,0.585
MAC000010,2014-02-25T08:00:00Z,0.337
MAC000010,2014-02-25T08:30:00Z,0.359
MAC000010,2014-02-25T09:00:00Z,0.51
MAC000010,2014-02-25T09:30:00Z,0.378
MAC000010,2014-02-25T10:00:00Z,0.492
MAC000010,2014-02-25T10:30:00Z,0.642
MAC000010,2014-02-25T11:00:00Z,0.974
MAC000010,2014-02-25T11:30:00Z,0.795
MAC000010,2014-02-25T12:00:00Z,0.895
MAC000010,2014-02-25T12:30:00Z,0.799
MAC000010,2014-02-25T13:00:00Z,0.803
MAC000010,2014-02-25T13:30:00Z,0.868
MAC000010,2014-02-25T14:00:00Z,0.844
MAC000010,2014-02-25T14:30:00Z,0.324
MAC000010,2014-02-25T15:00:00Z,0.364
MAC000010,2014-02-25T15:30:00Z,0.372
MAC000010,2014-02-25T16:00:00Z,0.327
MAC000010,2014-02-25T16:30:00Z,0.311
MAC000010,2014-02-25T17:00:00Z,0.341
MAC000010,2014-02-25T17:30:00Z,0.549
MAC000010,2014-02-25T18:00:00Z,0.519
MAC000010,2014-02-25T18:30:00Z,1.442
MAC000010,2014-02-25T19:00:00Z,1.859
MAC000010,2014-02-25T19:30:00Z,2.3789999
MAC000010,2014-02-25T20:00:00Z,0.702
MAC000010,2014-02-25T20:30:00Z,1.758
MAC000010,2014-02-25T21:00:00Z,0.818
MAC000010,2014-02-25T21:30:00Z,0.726
MAC000010,2014-02-25T22:00:00Z,0.736
MAC000010,2014-02-25T22:30:00Z,0.921
MAC000010,2014-02-25T23:00:00Z,0.688
MAC000010,2014-02-25T23:30:00Z,0.697
MAC000010,2014-02-26T00:00:00Z,0.833
MAC000010,2014-02-26T00:30:00Z,0.483
MAC000010,2014-02-26T01:00:00Z,0.717
MAC000010,2014-02-26T01:30:00Z,0.329
MAC000010,2014-02-26T02:00:00Z,0.225
MAC000010,2014-02-26T02:30:00Z,0.248
MAC000010,2014-02-26T03:00:00Z,0.202
MAC000010,2014-02-26T03:30:00Z,0.154
MAC000010,2014-02-26T04:00:00Z,0.167
MAC000010,2014-02-26T04:30:00Z,0.214
MAC000010,2014-02-26T05:00:00Z,0.212
MAC000010,2014-02-26T05:30:00Z,0.19
MAC000010,2014-02-26T06:00:00Z,0.206
MAC000010,2014-02-26T06:30:00Z,0.457
MAC000010,2014-02-26T07:00:00Z,0.361
MAC000010,2014-02-26T07:30:00Z,0.289
MAC000010,2014-02-26T08:00:00Z,0.298
MAC000010,2014-02-26T08:30:00Z,0.325
MAC000010,2014-02-26T09:00:00Z,0.275
MAC000010,2014-02-26T09:30:00Z,0.409
MAC000010,2014-02-26T10:00:00Z,1.365
MAC000010,2014-02-26T10:30:00Z,1.15
MAC000010,2014-02-26T11:00:00Z,0.438
MAC000010,2014-02-26T11:30:00Z,0.322
MAC000010,2014-02-26T12:00:00Z,0.434
MAC000010,2014-02-26T12:30:00Z,0.348
MAC000010,2014-02-26T13:00:00Z,0.445
MAC000010,2014-02-26T13:30:00Z,0.342
MAC000010,2014-02-26T14:00:00Z,0.46
MAC000010,2014-02-26T14:30:00Z,1.094
MAC000010,2014-02-26T15:00:00Z,0.288
MAC000010,2014-02-26T15:30:00Z,0.294
MAC000010,2014-02-26T16:00:00Z,0.344
MAC000010,2014-02-26T16:30:00Z,0.473
MAC000010,2014-02-26T17:00:00Z,0.35
MAC000010,2014-02-26T17:30:00Z,1.334
MAC000010,2014-02-26T18:00:00Z,1.538
MAC000010,2014-02-26T18:30:00Z,1.181
MAC000010,2014-02-26T19:00:00Z,0.925
MAC000010,2014-02-26T19:30:00Z,0.61
MAC000010,2014-02-26T20:00:00Z,1.113
MAC000010,2014-02-26T20:30:00Z,0.624
MAC000010,2014-02-26T21:00:00Z,0.647
MAC000010,2014-02-26T21:30:00Z,0.496
MAC000010,2014-02-26T22:00:00Z,0.552
MAC000010,2014-02-26T22:30:00Z,0.628
MAC000010,2014-02-26T23:00:00Z,0.535
MAC000010,2014-02-26T23:30:00Z,0.238
MAC000010,2014-02-27T00:00:00Z,0.269
MAC000010,2014-02-27T00:30:00Z,0.27
MAC000010,2014-02-27T01:00:00Z,0.187
MAC000010,2014-02-27T01:30:00Z,0.182
MAC000010,2014-02-27T02:00:00Z,0.236
MAC000010,2014-02-27T02:30:00Z,0.229
MAC000010,2014-02-27T03:00:00Z,0.157
MAC000010,2014-02-27T03:30:00Z,0.152
MAC000010,2014-02-27T04:00:00Z,0.208
MAC000010,2014-02-27T04:30:00Z,0.194
MAC000010,2014-02-27T05:00:00Z,0.176
MAC000010,2014-02-27T05:30:00Z,0.186
MAC000010,2014-02-27T06:00:00Z,0.246
MAC000010,2014-02-27T06:30:00Z,0.222
MAC000010,2014-02-27T07:00:00Z,0.379
MAC000010,2014-02-27T07:30:00Z,0.439
MAC000010,2014-02-27T08:00:00Z,0.452
MAC000010,2014-02-27T08:30:00Z,0.588
MAC000010,2014-02-27T09:00:00Z,0.243
MAC000010,2014-02-27T09:30:00Z,0.255
MAC000010,2014-02-27T10:00:00Z,0.295
MAC000010,2014-02-27T10:30:00Z,0.288
MAC000010,2014-02-27T11:00:00Z,0.28
MAC000010,2014-02-27T11:30:00Z,0.248
MAC000010,2014-02-27T12:00:00Z,0.283
MAC000010,2014-02-27T12:30:00Z,0.837
MAC000010,2014-02-27T13:00:00Z,0.539
MAC000010,2014-02-27T13:30:00Z,0.244
MAC000010,2014-02-27T14:00:00Z,0.255
MAC000010,2014-02-27T14:30:00Z,0.26
MAC000010,2014-02-27T15:00:00Z,0.375
MAC000010,2014-02-27T15:30:00Z,0.326
MAC000010,2014-02-27T16:00:00Z,0.334
MAC000010,2014-02-27T16:30:00Z,0.287
MAC000010,2014-02-27T17:00:00Z,0.41
MAC000010,2014-02-27T17:30:00Z,1.358
MAC000010,2014-02-27T18:00:00Z,1.668
MAC000010,2014-02-27T18:30:00Z,0.839
MAC000010,2014-02-27T19:00:00Z,1.086
MAC000010,2014-02-27T19:30:00Z,1.212
MAC000010,2014-02-27T20:00:00Z,1.3
MAC000010,2014-02-27T20:30:00Z,0.736
MAC000010,2014-02-27T21:00:00Z,0.569
MAC000010,2014-02-27T21:30:00Z,0.496
MAC000010,2014-02-27T22:00:00Z,0.534
MAC000010,2014-02-27T22:30:00Z,0.478
MAC000010,2014-02-27T23:00:00Z,0.584
MAC000010,2014-02-27T23:30:00Z,0.334
MAC000010,2014-02-28T00:00:00Z,0.276
